user_id,txn_date,amount,cashback_cost
42771,2026-04-15,54.16,0.0
42775,2026-02-11,12.94,0.0
42775,2026-02-11,45.56,0.0
42775,2026-02-13,21.88,0.0
42775,2026-02-16,36.76,0.0
42775,2026-04-09,43.88,0.0
42778,2026-04-16,62.53,0.0
42778,2026-04-21,44.46,0.0
42778,2026-04-23,52.36,0.0
42778,2026-05-10,40.31,0.0
42779,2026-03-27,25.61,0.0
42779,2026-04-09,32.41,0.0
42779,2026-04-17,33.44,0.0
42779,2026-04-17,50.88,0.0
42779,2026-04-21,42.06,0.0
42779,2026-05-03,60.64,0.0
42779,2026-05-11,38.93,0.0
42779,2026-05-21,72.2,0.0
42780,2026-05-05,61.78,1.8534
42781,2026-02-07,34.37,0.0
42781,2026-02-09,60.39,0.0
42781,2026-03-07,38.06,0.0
42781,2026-03-07,27.53,0.0
42781,2026-03-09,19.72,0.0
42781,2026-03-12,23.91,0.0
42781,2026-03-24,41.58,0.0
42782,2026-02-07,22.74,0.0
42782,2026-02-26,6.19,0.0
42782,2026-03-03,45.31,0.0
42782,2026-03-06,19.26,0.0
42782,2026-03-16,37.2,0.0
42782,2026-03-18,13.27,0.0
42782,2026-03-22,32.81,0.0
42782,2026-03-23,32.03,0.0
42784,2026-03-29,80.13,0.0
42784,2026-04-02,54.79,0.0
42784,2026-05-04,63.25,0.0
42784,2026-05-14,35.37,0.0
42790,2026-03-14,63.22,1.8965999999999998
42792,2026-02-17,39.67,0.0
42795,2026-01-09,25.84,0.0
42795,2026-01-26,41.93,0.0
42795,2026-02-02,29.48,0.0
42795,2026-02-09,41.28,0.0
42795,2026-02-13,62.21,0.0
42795,2026-02-19,45.43,0.0
42795,2026-02-27,39.1,0.0
42796,2026-03-25,52.65,1.5795
42796,2026-04-04,74.12,2.2236000000000002
42798,2026-02-21,36.73,0.0
42798,2026-04-10,73.73,0.0
42800,2026-02-27,24.81,0.7443
42800,2026-03-03,35.26,1.0577999999999999
42800,2026-03-12,59.93,1.7978999999999998
42800,2026-03-16,38.31,1.1493
42800,2026-04-06,62.92,1.8876
42800,2026-04-13,46.96,1.4088
42800,2026-04-21,59.78,1.7933999999999999
42801,2026-02-06,19.04,0.5711999999999999
42801,2026-02-21,36.87,1.1060999999999999
42801,2026-02-21,9.93,0.2979
42801,2026-03-05,49.25,1.4775
42802,2026-03-20,69.97,2.0991
42802,2026-03-26,43.48,1.3043999999999998
42802,2026-04-13,53.44,1.6032
42804,2026-03-21,57.11,0.0
42804,2026-04-12,62.79,0.0
42807,2026-02-08,72.8,2.1839999999999997
42808,2026-03-16,49.22,0.0
42809,2026-02-07,48.03,0.0
42811,2026-01-22,18.87,0.0
42811,2026-01-26,34.18,0.0
42815,2026-04-03,62.42,1.8726
42815,2026-04-05,36.04,1.0812
42815,2026-05-05,35.42,1.0626
42815,2026-05-11,48.34,1.4502000000000002
42816,2026-02-08,28.86,0.8657999999999999
42816,2026-03-06,25.87,0.7761
42817,2026-02-07,49.57,0.0
42817,2026-02-13,19.37,0.0
42817,2026-03-08,43.17,0.0
42817,2026-03-16,37.03,0.0
42817,2026-03-22,21.81,0.0
42817,2026-03-23,38.71,0.0
42818,2026-02-23,39.35,1.1805
42818,2026-02-27,69.84,2.0952
42818,2026-03-06,48.14,1.4442
42818,2026-03-14,52.7,1.581
42818,2026-03-15,10.89,0.3267
42818,2026-03-19,62.42,1.8726
42818,2026-03-24,58.81,1.7643
42818,2026-04-05,47.09,1.4127
42818,2026-04-05,47.67,1.4301
42818,2026-04-16,66.45,1.9935
42819,2026-03-01,22.62,0.6786
42819,2026-04-16,26.05,0.7815
42820,2026-01-30,45.9,0.0
42821,2026-04-21,25.94,0.0
42823,2026-02-26,19.21,0.5763
42827,2026-02-05,18.7,0.5609999999999999
42827,2026-02-09,31.67,0.9501000000000001
42827,2026-02-10,26.33,0.7898999999999999
42827,2026-02-12,22.76,0.6828000000000001
42827,2026-02-15,12.99,0.3897
42827,2026-02-19,6.98,0.2094
42827,2026-02-27,17.5,0.525
42827,2026-02-27,13.75,0.4125
42827,2026-03-22,7.1,0.213
42827,2026-03-24,32.0,0.96
42827,2026-03-25,18.89,0.5667
42827,2026-03-25,21.04,0.6312
42827,2026-03-29,27.36,0.8208
42829,2026-02-12,16.59,0.4977
42833,2026-03-21,70.31,0.0
42838,2026-03-01,65.86,0.0
42839,2026-01-21,7.0,0.21
42839,2026-02-16,1.0,0.03
42842,2026-02-16,62.1,1.863
42842,2026-03-06,51.52,1.5456
42842,2026-03-15,50.35,1.5105
42842,2026-03-22,50.05,1.5014999999999998
42842,2026-04-01,44.32,1.3296
42843,2026-03-23,67.86,0.0
42847,2026-04-04,37.9,1.137
42847,2026-04-08,28.53,0.8559
42847,2026-04-10,48.87,1.4661
42847,2026-04-19,51.49,1.5447
42847,2026-04-26,15.06,0.4518
42847,2026-05-25,49.44,1.4831999999999999
42847,2026-05-27,22.12,0.6636
42851,2026-02-21,53.94,0.0
42851,2026-03-10,44.62,0.0
42851,2026-03-23,16.41,0.0
42852,2026-01-04,20.5,0.615
42852,2026-01-15,33.72,1.0115999999999998
42852,2026-01-16,53.23,1.5968999999999998
42852,2026-02-06,32.91,0.9872999999999998
42852,2026-02-09,15.22,0.4566
42852,2026-02-18,2.68,0.0804
42853,2026-03-25,24.51,0.7353000000000001
42853,2026-04-17,28.34,0.8502
42856,2026-02-24,22.0,0.0
42856,2026-03-20,1.0,0.0
42857,2026-02-13,40.9,0.0
42857,2026-02-16,42.62,0.0
42857,2026-03-19,50.76,0.0
42858,2026-02-21,32.24,0.0
42858,2026-03-01,56.18,0.0
42858,2026-03-01,34.02,0.0
42858,2026-03-21,43.47,0.0
42858,2026-03-28,53.67,0.0
42858,2026-04-02,41.96,0.0
42859,2026-02-01,53.91,0.0
42859,2026-03-08,29.41,0.0
42859,2026-03-24,38.06,0.0
42862,2026-03-19,41.74,1.2522
42862,2026-03-30,32.12,0.9635999999999999
42866,2026-03-26,34.68,1.0404
42866,2026-04-03,71.75,2.1525
42866,2026-04-12,26.6,0.798
42866,2026-04-22,23.5,0.705
42866,2026-05-04,30.97,0.9290999999999999
42866,2026-05-05,21.75,0.6525
42867,2026-04-03,40.17,0.0
42871,2026-01-04,19.12,0.0
42871,2026-01-09,14.98,0.0
42871,2026-01-15,41.48,0.0
42871,2026-03-01,20.81,0.0
42872,2026-02-23,51.17,1.5351
42874,2026-03-22,4.0,0.12
42874,2026-04-12,14.33,0.4299
42874,2026-04-13,1.0,0.03
42874,2026-04-18,1.32,0.0396
42874,2026-04-25,8.59,0.2577
42874,2026-05-10,33.04,0.9912
42874,2026-05-13,21.31,0.6393
42879,2026-03-26,71.03,0.0
42879,2026-04-13,51.18,0.0
42880,2026-02-10,9.63,0.0
42881,2026-03-14,22.11,0.6633
42881,2026-03-18,46.32,1.3896
42881,2026-04-03,38.9,1.1669999999999998
42881,2026-04-08,26.92,0.8076
42881,2026-04-10,42.62,1.2786
42881,2026-04-16,43.89,1.3167
42881,2026-04-24,35.73,1.0718999999999999
42881,2026-04-28,41.86,1.2558
42881,2026-05-06,21.64,0.6492
42882,2026-02-23,15.78,0.4734
42883,2026-03-12,41.54,0.0
42883,2026-03-18,41.25,0.0
42883,2026-03-29,46.63,0.0
42883,2026-04-04,50.61,0.0
42883,2026-04-28,40.98,0.0
42888,2026-03-09,58.4,0.0
42888,2026-03-10,70.19,0.0
42888,2026-03-27,60.33,0.0
42888,2026-04-17,55.75,0.0
42888,2026-04-22,69.38,0.0
42888,2026-04-27,45.61,0.0
42888,2026-04-28,62.61,0.0
42888,2026-05-01,47.33,0.0
42895,2026-04-03,2.05,0.0
42895,2026-04-24,29.69,0.0
42895,2026-04-29,23.24,0.0
42899,2026-03-05,62.44,0.0
42901,2026-03-04,80.94,0.0
42901,2026-03-20,64.9,0.0
42901,2026-04-21,25.89,0.0
42903,2026-01-03,38.31,0.0
42903,2026-01-21,45.61,0.0
42903,2026-01-31,32.75,0.0
42903,2026-02-21,38.32,0.0
42903,2026-02-28,31.52,0.0
42905,2026-02-19,16.34,0.49019999999999997
42905,2026-03-30,49.85,1.4955
42906,2026-02-14,44.32,1.3296
42906,2026-03-08,52.72,1.5816
42906,2026-03-13,47.45,1.4235
42906,2026-03-18,28.75,0.8624999999999999
42906,2026-03-24,30.15,0.9045
42907,2026-02-21,12.14,0.3642
42907,2026-03-29,1.0,0.03
42907,2026-04-05,13.62,0.40859999999999996
42911,2026-01-04,75.93,0.0
42911,2026-01-07,79.91,0.0
42911,2026-02-06,58.06,0.0
42911,2026-02-18,65.29,0.0
42911,2026-02-20,52.99,0.0
42911,2026-02-24,59.15,0.0
42913,2026-01-30,16.57,0.4971
42913,2026-01-31,21.13,0.6338999999999999
42913,2026-02-05,25.04,0.7512
42915,2026-02-07,66.49,1.9946999999999997
42915,2026-02-10,90.23,2.7069
42915,2026-02-12,45.15,1.3544999999999998
42915,2026-02-16,73.01,2.1903
42915,2026-02-26,43.07,1.2921
42915,2026-03-02,44.34,1.3302
42915,2026-03-15,78.99,2.3697
42916,2026-01-18,27.05,0.8115
42916,2026-02-11,52.46,1.5737999999999999
42916,2026-02-13,56.19,1.6857
42916,2026-02-27,43.73,1.3118999999999998
42917,2026-03-12,27.54,0.0
42917,2026-03-12,42.1,0.0
42917,2026-04-23,9.13,0.0
42920,2026-01-25,37.97,1.1391
42920,2026-01-29,20.23,0.6069
42920,2026-02-01,59.1,1.773
42920,2026-02-11,20.16,0.6048
42920,2026-02-14,38.42,1.1526
42920,2026-02-16,21.72,0.6516
42920,2026-02-23,33.28,0.9984
42920,2026-03-01,30.95,0.9285
42920,2026-03-15,26.93,0.8079
42921,2026-03-20,68.2,0.0
42921,2026-04-01,48.7,0.0
42922,2026-03-06,72.86,0.0
42922,2026-03-08,67.04,0.0
42922,2026-03-21,93.59,0.0
42925,2026-02-09,61.24,1.8372
42925,2026-03-20,34.54,1.0362
42926,2026-01-14,24.82,0.0
42926,2026-02-28,29.55,0.0
42927,2026-03-14,54.47,0.0
42927,2026-03-23,35.55,0.0
42927,2026-04-28,22.4,0.0
42929,2026-03-12,69.7,2.091
42929,2026-03-15,56.59,1.6977
42929,2026-03-22,29.87,0.8961
42929,2026-04-04,48.76,1.4627999999999999
42929,2026-04-19,20.53,0.6159
42933,2026-02-23,55.29,0.0
42933,2026-02-24,24.96,0.0
42933,2026-03-30,11.99,0.0
42935,2026-02-10,6.09,0.1827
42935,2026-02-26,20.3,0.609
42935,2026-03-18,1.0,0.03
42937,2026-04-11,76.72,2.3016
42937,2026-04-28,38.52,1.1556
42941,2026-01-09,3.47,0.1041
42941,2026-01-09,47.39,1.4217
42941,2026-02-10,63.37,1.9010999999999998
42941,2026-03-02,18.81,0.5642999999999999
42944,2026-03-19,53.9,1.617
42944,2026-03-21,77.34,2.3202
42944,2026-04-13,71.8,2.154
42944,2026-04-19,52.99,1.5897
42946,2026-04-23,37.58,1.1274
42949,2026-02-14,43.36,1.3008
42949,2026-02-15,38.99,1.1697
42949,2026-02-24,71.52,2.1456
42949,2026-02-24,42.29,1.2687
42949,2026-03-16,52.73,1.5818999999999999
42949,2026-03-24,17.42,0.5226000000000001
42949,2026-04-01,24.9,0.7469999999999999
42949,2026-04-06,39.92,1.1976
42950,2026-03-22,63.99,1.9197
42953,2026-03-04,54.16,0.0
42953,2026-03-09,33.58,0.0
42953,2026-03-27,27.97,0.0
42953,2026-04-07,24.78,0.0
42953,2026-04-18,38.95,0.0
42953,2026-04-22,30.05,0.0
42953,2026-04-26,4.77,0.0
42954,2026-01-24,27.63,0.8289
42954,2026-01-25,77.06,2.3118
42954,2026-02-23,34.03,1.0209
42954,2026-03-08,54.78,1.6434
42954,2026-03-13,40.74,1.2222
42961,2026-04-02,24.33,0.7298999999999999
42962,2026-01-14,19.44,0.0
42962,2026-01-16,29.26,0.0
42962,2026-01-28,16.51,0.0
42962,2026-02-20,50.73,0.0
42962,2026-02-24,47.33,0.0
42963,2026-02-28,54.44,1.6331999999999998
42963,2026-03-04,29.95,0.8985
42965,2026-04-27,26.43,0.7928999999999999
42966,2026-01-19,64.21,0.0
42966,2026-02-20,32.32,0.0
42966,2026-02-20,74.27,0.0
42966,2026-02-22,30.84,0.0
42966,2026-02-23,25.77,0.0
42966,2026-03-10,42.18,0.0
42968,2026-03-18,44.51,1.3353
42968,2026-03-24,58.03,1.7409
42968,2026-03-25,16.91,0.5073
42968,2026-04-07,11.55,0.34650000000000003
42968,2026-04-22,29.32,0.8795999999999999
42968,2026-05-07,18.63,0.5589
42969,2026-01-30,37.42,0.0
42969,2026-02-14,40.98,0.0
42969,2026-02-25,56.03,0.0
42969,2026-03-10,58.93,0.0
42969,2026-03-14,31.19,0.0
42969,2026-03-21,44.4,0.0
42969,2026-03-23,61.58,0.0
42969,2026-03-26,56.22,0.0
42970,2026-02-19,33.24,0.9972
42970,2026-03-07,31.6,0.948
42970,2026-03-12,26.91,0.8073
42971,2026-01-30,56.98,0.0
42974,2026-04-15,52.23,1.5668999999999997
42975,2026-04-01,18.01,0.5403
42975,2026-04-04,22.68,0.6804
42975,2026-04-30,37.76,1.1327999999999998
42977,2026-03-17,97.18,2.9154
42977,2026-03-28,62.31,1.8693
42977,2026-04-04,45.75,1.3725
42977,2026-04-22,79.61,2.3883
42977,2026-04-26,69.58,2.0873999999999997
42977,2026-04-26,80.02,2.4006
42978,2026-02-28,41.2,1.236
42978,2026-03-03,28.82,0.8645999999999999
42978,2026-03-10,81.28,2.4384
42978,2026-03-18,51.06,1.5318
42978,2026-04-02,49.67,1.4901
42978,2026-04-10,75.81,2.2742999999999998
42978,2026-04-16,50.69,1.5207
42978,2026-04-18,47.36,1.4207999999999998
42981,2026-02-03,30.63,0.9188999999999999
42981,2026-02-09,52.85,1.5855
42981,2026-03-09,70.06,2.1018
42981,2026-03-14,39.73,1.1919
42984,2026-03-03,16.48,0.4944
42984,2026-03-07,69.39,2.0817
42984,2026-03-21,27.59,0.8277
42984,2026-04-10,30.16,0.9047999999999999
42984,2026-04-26,55.29,1.6586999999999998
42986,2026-01-17,3.58,0.1074
42986,2026-02-16,14.09,0.42269999999999996
42986,2026-03-01,1.0,0.03
42987,2026-03-26,34.73,1.0418999999999998
42988,2026-03-19,11.86,0.35579999999999995
42989,2026-02-06,70.34,0.0
42989,2026-02-11,49.66,0.0
42989,2026-02-18,65.99,0.0
42989,2026-02-26,68.9,0.0
42989,2026-02-28,52.79,0.0
42989,2026-03-03,55.95,0.0
42989,2026-03-09,39.16,0.0
42989,2026-03-10,56.36,0.0
42989,2026-03-11,67.33,0.0
42989,2026-03-28,81.74,0.0
42990,2026-03-08,72.8,2.1839999999999997
42990,2026-04-01,49.64,1.4891999999999999
42990,2026-04-16,76.35,2.2904999999999998
42991,2026-02-25,1.0,0.03
42992,2026-01-28,23.55,0.7065
42992,2026-02-19,21.54,0.6462
42993,2026-02-23,43.97,1.3191
42993,2026-03-03,22.8,0.6839999999999999
42993,2026-03-30,43.18,1.2953999999999999
42993,2026-04-01,32.27,0.9681000000000001
42993,2026-04-01,44.78,1.3434
42993,2026-04-06,30.19,0.9057
42994,2026-03-03,66.42,0.0
42994,2026-03-21,43.05,0.0
42994,2026-03-21,55.1,0.0
42994,2026-03-26,57.19,0.0
42994,2026-04-09,66.19,0.0
42994,2026-04-21,69.16,0.0
42995,2026-03-24,44.29,1.3287
43002,2026-02-16,30.71,0.0
43002,2026-03-02,41.25,0.0
43002,2026-03-05,32.51,0.0
43002,2026-03-07,31.55,0.0
43002,2026-03-14,38.38,0.0
43002,2026-03-20,56.31,0.0
43002,2026-03-21,26.84,0.0
43002,2026-04-11,17.38,0.0
43004,2026-03-01,32.79,0.0
43006,2026-02-23,27.63,0.8289
43006,2026-03-11,15.73,0.4719
43006,2026-03-14,42.9,1.287
43006,2026-04-04,34.51,1.0352999999999999
43006,2026-04-13,47.17,1.4151
43012,2026-03-07,30.18,0.9054
43012,2026-03-29,31.36,0.9408
43013,2026-03-14,34.0,0.0
43014,2026-04-18,55.1,1.653
43015,2026-01-06,44.67,0.0
43015,2026-01-19,53.35,0.0
43015,2026-01-22,79.31,0.0
43015,2026-01-23,50.87,0.0
43015,2026-02-06,41.67,0.0
43015,2026-02-21,42.39,0.0
43016,2026-02-05,70.63,0.0
43018,2026-02-06,26.1,0.783
43020,2026-04-27,46.23,1.3868999999999998
43022,2026-03-01,46.59,0.0
43022,2026-03-01,47.86,0.0
43022,2026-03-01,51.28,0.0
43022,2026-03-04,19.38,0.0
43023,2026-04-11,63.01,0.0
43023,2026-04-28,83.64,0.0
43025,2026-04-03,36.44,0.0
43027,2026-03-16,19.77,0.5931
43027,2026-03-17,15.47,0.4641
43027,2026-03-23,33.16,0.9947999999999999
43027,2026-03-30,14.63,0.4389
43027,2026-04-06,1.99,0.059699999999999996
43027,2026-04-22,5.49,0.1647
43027,2026-04-25,24.65,0.7394999999999999
43027,2026-04-30,40.42,1.2126
43027,2026-04-30,4.13,0.1239
43030,2026-03-08,44.6,1.338
43030,2026-03-22,27.55,0.8265
43030,2026-03-30,46.52,1.3956
43030,2026-04-27,15.31,0.4593
43030,2026-04-27,8.29,0.24869999999999998
43030,2026-04-28,29.79,0.8936999999999999
43032,2026-03-05,66.3,1.9889999999999999
43038,2026-03-01,62.7,1.881
43038,2026-03-04,47.91,1.4372999999999998
43038,2026-03-10,66.14,1.9842
43038,2026-03-25,44.4,1.3319999999999999
43038,2026-04-18,50.12,1.5035999999999998
43039,2026-02-26,33.25,0.9974999999999999
43039,2026-03-26,16.6,0.498
43039,2026-04-01,1.0,0.03
43039,2026-04-08,22.0,0.6599999999999999
43042,2026-03-17,42.04,1.2611999999999999
43042,2026-03-29,51.57,1.5471
43044,2026-03-06,80.76,0.0
43044,2026-04-17,73.71,0.0
43044,2026-04-23,79.98,0.0
43044,2026-04-28,39.55,0.0
43047,2026-01-28,11.09,0.3327
43047,2026-01-29,32.37,0.9710999999999999
43047,2026-02-10,10.08,0.3024
43047,2026-02-13,27.57,0.8271
43047,2026-03-06,35.56,1.0668
43047,2026-03-20,4.33,0.1299
43048,2026-04-03,68.49,2.0547
43048,2026-04-05,26.85,0.8055
43048,2026-04-13,25.88,0.7764
43048,2026-04-13,37.95,1.1385
43048,2026-04-15,35.58,1.0674
43048,2026-04-17,33.55,1.0065
43048,2026-04-18,65.84,1.9752
43048,2026-04-29,53.44,1.6032
43048,2026-04-30,50.09,1.5027000000000001
43049,2026-01-21,76.13,0.0
43049,2026-02-27,66.91,0.0
43049,2026-03-17,53.6,0.0
43051,2026-04-12,30.75,0.9225
43054,2026-04-21,84.54,2.5362
43057,2026-02-25,61.0,1.8299999999999998
43058,2026-03-11,50.92,0.0
43060,2026-03-09,16.05,0.0
43060,2026-03-28,54.59,0.0
43060,2026-04-13,54.08,0.0
43060,2026-05-04,25.56,0.0
43060,2026-05-05,29.01,0.0
43060,2026-05-06,61.43,0.0
43062,2026-03-02,68.96,2.0687999999999995
43062,2026-04-09,42.08,1.2624
43063,2026-02-28,60.35,0.0
43063,2026-03-17,40.07,0.0
43063,2026-03-25,55.2,0.0
43063,2026-04-03,43.6,0.0
43063,2026-04-16,59.36,0.0
43064,2026-05-02,62.1,1.863
43064,2026-05-04,37.47,1.1240999999999999
43065,2026-02-06,17.07,0.5121
43065,2026-02-22,37.21,1.1163
43065,2026-02-22,51.88,1.5564
43067,2026-04-24,36.86,0.0
43069,2026-03-07,30.48,0.9144
43069,2026-03-09,42.94,1.2881999999999998
43069,2026-03-10,39.74,1.1922
43069,2026-03-14,53.37,1.6011
43069,2026-03-21,17.37,0.5211
43069,2026-04-02,51.33,1.5398999999999998
43069,2026-04-13,60.89,1.8267
43069,2026-04-18,38.01,1.1402999999999999
43071,2026-03-11,33.3,0.9989999999999999
43071,2026-03-31,1.0,0.03
43075,2026-02-11,68.92,2.0676
43076,2026-03-06,69.75,2.0925
43076,2026-03-07,68.94,2.0682
43076,2026-03-19,88.46,2.6537999999999995
43076,2026-03-21,77.79,2.3337
43076,2026-03-31,58.8,1.7639999999999998
43076,2026-04-09,34.41,1.0322999999999998
43076,2026-04-09,71.3,2.139
43076,2026-04-12,68.56,2.0568
43076,2026-04-13,66.53,1.9959
43076,2026-04-25,49.36,1.4808
43076,2026-04-28,92.2,2.766
43079,2026-01-30,1.0,0.0
43080,2026-03-08,61.05,0.0
43082,2026-02-27,50.75,1.5225
43085,2026-01-14,56.15,0.0
43085,2026-01-20,80.46,0.0
43085,2026-02-03,66.78,0.0
43085,2026-02-06,44.87,0.0
43085,2026-02-13,51.95,0.0
43085,2026-03-03,73.24,0.0
43092,2026-03-19,31.61,0.9482999999999999
43092,2026-03-30,19.49,0.5846999999999999
43092,2026-04-04,6.28,0.1884
43092,2026-04-13,43.69,1.3107
43092,2026-04-26,17.47,0.5240999999999999
43092,2026-04-29,32.35,0.9705
43092,2026-05-11,40.35,1.2105
43093,2026-02-08,40.72,1.2216
43093,2026-02-08,17.06,0.5117999999999999
43093,2026-04-05,1.21,0.0363
43095,2026-02-12,44.98,1.3494
43096,2026-01-18,10.52,0.3156
43096,2026-02-02,68.76,2.0628
43097,2026-01-25,74.69,0.0
43097,2026-02-08,73.17,0.0
43097,2026-02-13,51.84,0.0
43097,2026-02-13,46.87,0.0
43097,2026-02-21,97.27,0.0
43097,2026-03-02,51.77,0.0
43097,2026-03-11,29.96,0.0
43097,2026-03-12,67.23,0.0
43099,2026-02-07,39.3,0.0
43099,2026-02-22,34.22,0.0
43099,2026-03-10,50.73,0.0
43099,2026-03-19,42.98,0.0
43099,2026-03-31,48.56,0.0
43102,2026-04-16,35.18,1.0554
43106,2026-03-11,41.3,0.0
43106,2026-03-24,49.61,0.0
43106,2026-04-02,78.72,0.0
43106,2026-04-02,80.35,0.0
43106,2026-04-21,79.19,0.0
43109,2026-01-04,50.34,0.0
43109,2026-01-05,48.12,0.0
43111,2026-03-24,58.56,1.7568
43111,2026-04-01,47.25,1.4175
43111,2026-04-07,51.8,1.5539999999999998
43111,2026-04-10,94.5,2.835
43111,2026-04-18,45.83,1.3748999999999998
43111,2026-04-28,43.12,1.2935999999999999
43111,2026-05-08,52.42,1.5726
43112,2026-03-12,76.42,2.2925999999999997
43112,2026-03-14,59.07,1.7721
43112,2026-03-14,44.3,1.329
43112,2026-04-05,34.72,1.0415999999999999
43112,2026-05-02,54.64,1.6392
43113,2026-02-13,61.86,0.0
43113,2026-02-20,40.09,0.0
43113,2026-02-24,40.78,0.0
43113,2026-02-25,45.79,0.0
43113,2026-02-26,56.96,0.0
43113,2026-02-27,54.07,0.0
43113,2026-03-02,55.04,0.0
43113,2026-03-08,35.73,0.0
43113,2026-03-25,57.37,0.0
43113,2026-04-08,66.02,0.0
43116,2026-01-09,41.31,1.2393
43116,2026-01-20,68.52,2.0555999999999996
43116,2026-01-25,29.12,0.8736
43116,2026-01-29,63.52,1.9056
43116,2026-02-06,17.09,0.5126999999999999
43116,2026-02-07,76.74,2.3021999999999996
43116,2026-03-06,35.91,1.0773
43119,2026-03-13,69.79,2.0937
43120,2026-03-09,52.82,1.5846
43121,2026-01-08,49.43,1.4828999999999999
43121,2026-02-18,69.61,2.0883
43126,2026-01-25,3.29,0.0987
43126,2026-01-30,48.92,1.4676
43126,2026-02-08,37.15,1.1144999999999998
43126,2026-02-08,37.63,1.1289
43126,2026-02-25,22.8,0.6839999999999999
43126,2026-03-01,60.89,1.8267
43129,2026-03-17,62.85,1.8855
43129,2026-03-21,28.68,0.8603999999999999
43129,2026-03-23,39.68,1.1904
43129,2026-04-12,42.74,1.2822
43129,2026-04-17,13.02,0.39059999999999995
43129,2026-04-18,76.71,2.3013
43129,2026-04-22,54.68,1.6403999999999999
43129,2026-04-28,15.12,0.45359999999999995
43129,2026-05-02,31.41,0.9422999999999999
43129,2026-05-03,43.25,1.2974999999999999
43130,2026-04-21,24.04,0.0
43134,2026-04-25,47.88,0.0
43136,2026-03-18,49.45,0.0
43140,2026-03-14,63.09,0.0
43140,2026-03-18,52.94,0.0
43140,2026-03-24,4.56,0.0
43140,2026-04-08,48.99,0.0
43140,2026-04-18,33.58,0.0
43140,2026-04-22,44.91,0.0
43141,2026-04-08,53.23,1.5968999999999998
43141,2026-04-11,27.03,0.8109
43141,2026-04-13,10.53,0.31589999999999996
43141,2026-04-15,29.85,0.8955
43141,2026-04-21,9.58,0.2874
43141,2026-05-02,47.49,1.4247
43141,2026-05-18,39.91,1.1972999999999998
43144,2026-02-09,69.65,2.0895
43144,2026-02-22,113.23,3.3969
43144,2026-03-06,106.13,3.1839
43146,2026-04-03,29.13,0.8738999999999999
43146,2026-04-15,1.0,0.03
43148,2026-05-13,64.58,0.0
43150,2026-02-01,28.27,0.0
43152,2026-04-11,26.39,0.7917
43154,2026-01-28,26.41,0.0
43156,2026-03-26,46.5,0.0
43156,2026-04-09,21.27,0.0
43156,2026-04-17,37.06,0.0
43156,2026-05-07,34.62,0.0
43156,2026-05-07,58.61,0.0
43164,2026-01-06,36.52,0.0
43164,2026-01-06,39.19,0.0
43164,2026-01-23,91.36,0.0
43164,2026-01-26,45.72,0.0
43164,2026-01-29,53.61,0.0
43164,2026-02-01,52.89,0.0
43164,2026-02-18,61.05,0.0
43164,2026-02-18,46.83,0.0
43164,2026-02-21,36.27,0.0
43165,2026-05-23,50.14,1.5042
43165,2026-05-27,59.18,1.7753999999999999
43166,2026-01-27,38.04,0.0
43167,2026-01-24,45.12,1.3536
43167,2026-01-25,40.19,1.2057
43167,2026-01-26,1.28,0.0384
43167,2026-02-03,33.02,0.9906
43176,2026-03-07,46.44,1.3931999999999998
43176,2026-03-30,28.84,0.8652
43176,2026-04-02,24.56,0.7367999999999999
43176,2026-04-12,45.9,1.377
43177,2026-02-19,57.42,0.0
43180,2026-04-13,69.19,0.0
43180,2026-04-14,45.49,0.0
43180,2026-04-15,39.05,0.0
43180,2026-04-20,80.98,0.0
43180,2026-04-26,78.81,0.0
43180,2026-05-02,83.13,0.0
43180,2026-05-04,34.55,0.0
43180,2026-05-25,75.0,0.0
43180,2026-05-29,54.89,0.0
43181,2026-02-13,38.0,1.14
43181,2026-02-15,47.5,1.425
43182,2026-01-03,15.86,0.0
43182,2026-01-05,17.48,0.0
43182,2026-02-19,46.19,0.0
43183,2026-04-05,29.52,0.0
43183,2026-04-24,51.13,0.0
43183,2026-05-03,46.91,0.0
43183,2026-05-05,29.04,0.0
43184,2026-02-26,43.69,1.3107
43184,2026-03-02,62.01,1.8602999999999998
43184,2026-04-08,44.13,1.3239
43187,2026-05-12,39.1,0.0
43189,2026-01-18,67.54,2.0262000000000002
43189,2026-01-24,75.76,2.2728
43189,2026-02-16,73.96,2.2188
43189,2026-02-18,61.35,1.8405
43189,2026-02-20,53.4,1.6019999999999999
43189,2026-02-25,41.36,1.2408
43189,2026-02-28,48.05,1.4414999999999998
43189,2026-03-07,83.15,2.4945
43192,2026-04-03,67.32,2.0195999999999996
43192,2026-04-09,63.17,1.8951
43192,2026-05-14,33.27,0.9981000000000001
43196,2026-03-14,36.39,0.0
43198,2026-03-29,17.94,0.5382
43199,2026-03-03,43.76,0.0
43199,2026-04-11,16.73,0.0
43204,2026-01-18,16.25,0.4875
43205,2026-02-28,51.14,1.5342
43206,2026-01-16,62.49,0.0
43206,2026-02-06,76.7,0.0
43206,2026-02-15,60.92,0.0
43206,2026-02-24,56.81,0.0
43206,2026-03-01,59.82,0.0
43207,2026-04-10,34.98,1.0493999999999999
43207,2026-04-13,50.87,1.5260999999999998
43207,2026-04-21,36.81,1.1043
43207,2026-05-04,27.87,0.8361
43208,2026-02-19,40.53,1.2159
43208,2026-03-12,47.62,1.4285999999999999
43208,2026-03-12,46.24,1.3872
43208,2026-03-24,32.84,0.9852000000000001
